antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,antecedents_str,consequents_str,n_antecedentes,explicacao_natural
"frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.007606907894736842,0.33536184210526315,0.006208881578947369,0.8162162162162162,2.4338374666967115,0.003657814934643352,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,"Quando causa=Pedestre andava na pista E fase do dia=Plena Noite E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 0.6% | Confianca: 81.6% | Lift: 2.43]"
"frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.007524671052631579,0.33536184210526315,0.0060855263157894735,0.8087431693989071,2.411553933273838,0.003562038770342798,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Pedestre andava na pista E tipo de acidente=Atropelamento de Pedestre E entorno=rural, entao alta gravidade. [Suporte: 0.6% | Confianca: 80.9% | Lift: 2.41]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.012458881578947369,0.33536184210526315,0.010032894736842105,0.8052805280528053,2.4012288428450494,0.005854661259954986,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E tipo de acidente=Atropelamento de Pedestre E entorno=rural, entao alta gravidade. [Suporte: 1.0% | Confianca: 80.5% | Lift: 2.40]"
"frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.007935855263157895,0.33536184210526315,0.006373355263157895,0.8031088082901554,2.394753091909831,0.003711972223424515,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,"Quando causa=Pedestre andava na pista E fase do dia=Plena Noite, entao alta gravidade. [Suporte: 0.6% | Confianca: 80.3% | Lift: 2.39]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.006373355263157895,0.33536184210526315,0.005098684210526316,0.8,2.3854830799411477,0.00296130404908241,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando causa=Pedestre andava na pista E tipo de acidente=Atropelamento de Pedestre E tracado da via=Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 80.0% | Lift: 2.39]"
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.010855263157894738,0.33536184210526315,0.008675986842105262,0.7992424242424241,2.383224099751809,0.005035545792936287,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E tipo de acidente=Atropelamento de Pedestre E tipo de pista=Dupla, entao alta gravidade. [Suporte: 0.9% | Confianca: 79.9% | Lift: 2.38]"
"frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.007935855263157895,0.33536184210526315,0.006332236842105263,0.7979274611398963,2.3793030719620254,0.0036708538023718833,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_uso_solo_Não",desfecho_AltaGravidade,2,"Quando causa=Pedestre andava na pista E entorno=rural, entao alta gravidade. [Suporte: 0.6% | Confianca: 79.8% | Lift: 2.38]"
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.008141447368421052,0.33536184210526315,0.006455592105263158,0.792929292929293,2.364399264840658,0.003725261318386427,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E fim de semana=Sim E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 0.6% | Confianca: 79.3% | Lift: 2.36]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.007853618421052632,0.33536184210526315,0.006167763157894737,0.7853403141361257,2.341770039209242,0.0035339592170186983,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,"Quando causa=Pedestre andava na pista E clima=Céu Claro E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 0.6% | Confianca: 78.5% | Lift: 2.34]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.011677631578947368,0.33536184210526315,0.009169407894736843,0.7852112676056339,2.3413852413154754,0.00525317585699446,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,"Quando causa=Pedestre andava na pista E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 0.9% | Confianca: 78.5% | Lift: 2.34]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.017064144736842105,0.33536184210526315,0.013363486842105263,0.783132530120482,2.335186749942389,0.007640823829207064,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E fase do dia=Plena Noite E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 1.3% | Confianca: 78.3% | Lift: 2.34]"
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.006620065789473684,0.33536184210526315,0.005180921052631579,0.7826086956521738,2.33362475211634,0.0029608035946156507,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fim de semana=Sim E tipo de acidente=Atropelamento de Pedestre E entorno=rural, entao alta gravidade. [Suporte: 0.5% | Confianca: 78.3% | Lift: 2.33]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_causa_acidente_Pedestre_andava_na_pista'})",frozenset({'desfecho_AltaGravidade'}),0.006784539473684211,0.33536184210526315,0.005304276315789474,0.7818181818181817,2.3312675553970306,0.0030290006600588643,"ctx_causa_acidente_Pedestre_andava_na_pista, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,"Quando causa=Pedestre andava na pista E tracado da via=Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 78.2% | Lift: 2.33]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.024629934210526314,0.33536184210526315,0.01924342105263158,0.7813021702838064,2.329728884416647,0.010983480944858034,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,"Quando fase do dia=Plena Noite E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 1.9% | Confianca: 78.1% | Lift: 2.33]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.008963815789473684,0.33536184210526315,0.006949013157894737,0.7752293577981652,2.3116206451264563,0.003942891382444598,"ctx_causa_acidente_Transitar_na_contramão, ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E fim de semana=Sim E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 0.7% | Confianca: 77.5% | Lift: 2.31]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.011143092105263158,0.33536184210526315,0.00859375,0.7712177121771219,2.299658504186808,0.004856782104830333,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando tipo de acidente=Atropelamento de Pedestre E tipo de pista=Simples E entorno=rural, entao alta gravidade. [Suporte: 0.9% | Confianca: 77.1% | Lift: 2.30]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.01763980263157895,0.33536184210526315,0.013569078947368422,0.7692307692307692,2.293733730712642,0.007653362242468837,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_acidente_Colisão_frontal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E tipo de acidente=Colisão frontal E entorno=rural, entao alta gravidade. [Suporte: 1.4% | Confianca: 76.9% | Lift: 2.29]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.009251644736842105,0.33536184210526315,0.007113486842105264,0.768888888888889,2.292714293498992,0.004010838220654433,"ctx_causa_acidente_Transitar_na_contramão, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E fase do dia=Plena Noite E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 0.7% | Confianca: 76.9% | Lift: 2.29]"
frozenset({'ctx_causa_acidente_Pedestre_andava_na_pista'}),frozenset({'desfecho_AltaGravidade'}),0.012294407894736842,0.33536184210526315,0.009416118421052631,0.765886287625418,2.283760975361717,0.005293043141880194,ctx_causa_acidente_Pedestre_andava_na_pista,desfecho_AltaGravidade,1,"Quando causa=Pedestre andava na pista, entao alta gravidade. [Suporte: 0.9% | Confianca: 76.6% | Lift: 2.28]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.014720394736842106,0.33536184210526315,0.011266447368421053,0.7653631284916201,2.282200991284478,0.006329788672957064,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E tipo de acidente=Atropelamento de Pedestre E entorno=rural, entao alta gravidade. [Suporte: 1.1% | Confianca: 76.5% | Lift: 2.28]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.021792763157894735,0.33536184210526315,0.016529605263157894,0.7584905660377359,2.2617080144725032,0.009221144065962604,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_uso_solo_Não",desfecho_AltaGravidade,2,"Quando tipo de acidente=Atropelamento de Pedestre E entorno=rural, entao alta gravidade. [Suporte: 1.7% | Confianca: 75.8% | Lift: 2.26]"
"frozenset({'ctx_uso_solo_Não', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.019942434210526317,0.33536184210526315,0.01509046052631579,0.756701030927835,2.256371882315467,0.008402529053410664,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E tipo de acidente=Colisão frontal E entorno=rural, entao alta gravidade. [Suporte: 1.5% | Confianca: 75.7% | Lift: 2.26]"
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.012129934210526315,0.33536184210526315,0.009169407894736843,0.7559322033898306,2.254079350961339,0.005101490813279087,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando tipo de acidente=Atropelamento de Pedestre E tipo de pista=Dupla E tracado da via=Reta, entao alta gravidade. [Suporte: 0.9% | Confianca: 75.6% | Lift: 2.25]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.009251644736842105,0.33536184210526315,0.0069901315789473685,0.7555555555555556,2.25295624216664,0.0038874829574965376,"ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E fim de semana=Sim E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 0.7% | Confianca: 75.6% | Lift: 2.25]"
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_causa_acidente_Transitar_na_contramão', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.010402960526315789,0.33536184210526315,0.007853618421052632,0.7549407114624507,2.25112286694051,0.0043648624155990315,"ctx_causa_acidente_Transitar_na_contramão, ctx_fim_de_semana_Sim, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E fim de semana=Sim E entorno=rural, entao alta gravidade. [Suporte: 0.8% | Confianca: 75.5% | Lift: 2.25]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.007689144736842105,0.33536184210526315,0.0057976973684210524,0.7540106951871658,2.2483496943295576,0.0032190516252596953,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando fim de semana=Sim E tipo de acidente=Atropelamento de Pedestre E tracado da via=Reta, entao alta gravidade. [Suporte: 0.6% | Confianca: 75.4% | Lift: 2.25]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.014761513157894738,0.33536184210526315,0.011101973684210526,0.7520891364902507,2.2426198871313017,0.0061515254393178665,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E tipo de acidente=Atropelamento de Pedestre E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.1% | Confianca: 75.2% | Lift: 2.24]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.02006578947368421,0.33536184210526315,0.015049342105263158,0.75,2.236390387444826,0.008320041984072022,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E tipo de acidente=Colisão frontal E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.5% | Confianca: 75.0% | Lift: 2.24]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.013075657894736843,0.33536184210526315,0.009745065789473685,0.7452830188679246,2.2223250390961167,0.00535998907115651,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,"Quando fim de semana=Sim E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 1.0% | Confianca: 74.5% | Lift: 2.22]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.022327302631578946,0.33536184210526315,0.016570723684210528,0.7421731123388583,2.213051752339509,0.009082998344442521,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,"Quando causa=Transitar na contramão E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 1.7% | Confianca: 74.2% | Lift: 2.21]"
"frozenset({'ctx_tipo_pista_Dupla', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.021258223684210525,0.33536184210526315,0.015748355263157893,0.7408123791102514,2.2089942447230646,0.008619158208535318,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Dupla",desfecho_AltaGravidade,2,"Quando tipo de acidente=Atropelamento de Pedestre E tipo de pista=Dupla, entao alta gravidade. [Suporte: 1.6% | Confianca: 74.1% | Lift: 2.21]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.018379934210526316,0.33536184210526315,0.013569078947368422,0.738255033557047,2.20136861403965,0.007405150352752771,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E tipo de acidente=Atropelamento de Pedestre E tracado da via=Reta, entao alta gravidade. [Suporte: 1.4% | Confianca: 73.8% | Lift: 2.20]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Ultrapassagem_Indevida', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.007689144736842105,0.33536184210526315,0.005674342105263158,0.7379679144385027,2.200512466790631,0.003095696362101801,"ctx_causa_acidente_Ultrapassagem_Indevida, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando causa=Ultrapassagem Indevida E tipo de acidente=Colisão frontal E tipo de pista=Simples, entao alta gravidade. [Suporte: 0.6% | Confianca: 73.8% | Lift: 2.20]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.03170230263157895,0.33536184210526315,0.023355263157894737,0.7367055771725032,2.196748361554105,0.012723520548389888,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,"Quando clima=Céu Claro E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 2.3% | Confianca: 73.7% | Lift: 2.20]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Transitar_na_contramão', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.011554276315789473,0.33536184210526315,0.008511513157894737,0.7366548042704627,2.1965969641806833,0.004636649768438366,"ctx_causa_acidente_Transitar_na_contramão, ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E fim de semana=Sim E tipo de pista=Simples, entao alta gravidade. [Suporte: 0.9% | Confianca: 73.7% | Lift: 2.20]"
"frozenset({'ctx_causa_acidente_Ultrapassagem_Indevida', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.007935855263157895,0.33536184210526315,0.005838815789473684,0.7357512953367875,2.193902832588361,0.0031774327497403046,"ctx_causa_acidente_Ultrapassagem_Indevida, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,"Quando causa=Ultrapassagem Indevida E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 0.6% | Confianca: 73.6% | Lift: 2.19]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.022985197368421053,0.33536184210526315,0.016899671052631578,0.7352415026833631,2.1923827054020832,0.009191312922004848,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E tipo de acidente=Colisão frontal E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.7% | Confianca: 73.5% | Lift: 2.19]"
"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.013445723684210526,0.33536184210526315,0.009868421052631578,0.7339449541284403,2.18851658710197,0.0053592383894563705,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E fim de semana=Não E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 1.0% | Confianca: 73.4% | Lift: 2.19]"
"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.008634868421052632,0.33536184210526315,0.006332236842105263,0.7333333333333333,2.1866928232793854,0.003436431462084487,"ctx_condicao_metereologica_Nublado, ctx_tipo_acidente_Colisão_frontal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando clima=Nublado E tipo de acidente=Colisão frontal E entorno=rural, entao alta gravidade. [Suporte: 0.6% | Confianca: 73.3% | Lift: 2.19]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.01533717105263158,0.33536184210526315,0.011225328947368421,0.7319034852546916,2.1824292252812776,0.006081827010474377,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E fase do dia=Plena Noite E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 1.1% | Confianca: 73.2% | Lift: 2.18]"
"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_causa_acidente_Entrada_inopinada_do_pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.0078125,0.33536184210526315,0.00571546052631579,0.7315789473684211,2.181461500735655,0.0030954461348684215,"ctx_causa_acidente_Entrada_inopinada_do_pedestre, ctx_tipo_acidente_Atropelamento_de_Pedestre",desfecho_AltaGravidade,2,"Quando causa=Entrada inopinada do pedestre E tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 0.6% | Confianca: 73.2% | Lift: 2.18]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.012664473684210526,0.33536184210526315,0.009251644736842105,0.7305194805194805,2.178302325433272,0.005004463512811634,"ctx_causa_acidente_Transitar_na_contramão, ctx_fim_de_semana_Sim",desfecho_AltaGravidade,2,"Quando causa=Transitar na contramão E fim de semana=Sim, entao alta gravidade. [Suporte: 0.9% | Confianca: 73.1% | Lift: 2.18]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.026233552631578946,0.33536184210526315,0.019161184210526316,0.7304075235109718,2.177968485996424,0.010363451675034628,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,"Quando tipo de acidente=Atropelamento de Pedestre E tracado da via=Reta, entao alta gravidade. [Suporte: 1.9% | Confianca: 73.0% | Lift: 2.18]"
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.021258223684210525,0.33536184210526315,0.015460526315789473,0.7272727272727273,2.1686209817646795,0.008331329261166897,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fim de semana=Sim E tipo de acidente=Colisão frontal E entorno=rural, entao alta gravidade. [Suporte: 1.5% | Confianca: 72.7% | Lift: 2.17]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.022820723684210526,0.33536184210526315,0.016570723684210528,0.7261261261261261,2.165201984721357,0.008917523751298478,"ctx_tipo_acidente_Colisão_frontal, ctx_tracado_via_Reta, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando tipo de acidente=Colisão frontal E tracado da via=Reta E entorno=rural, entao alta gravidade. [Suporte: 1.7% | Confianca: 72.6% | Lift: 2.17]"
"frozenset({'ctx_uso_solo_Não', 'ctx_causa_acidente_Transitar_na_contramão', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.010361842105263157,0.33536184210526315,0.007483552631578947,0.7222222222222222,2.1535611138357584,0.004008586175554017,"ctx_causa_acidente_Transitar_na_contramão, ctx_fase_dia_Plena_Noite, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E fase do dia=Plena Noite E entorno=rural, entao alta gravidade. [Suporte: 0.7% | Confianca: 72.2% | Lift: 2.15]"
"frozenset({'ctx_tipo_acidente_Colisão_frontal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.025411184210526315,0.33536184210526315,0.018338815789473686,0.7216828478964402,2.1519527784258736,0.009816874242555404,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,"Quando fase do dia=Plena Noite E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 1.8% | Confianca: 72.2% | Lift: 2.15]"
